,Unnamed: 0,guid,split,text,label,source,justification_cat,comment,possible_src_info
1236,1236,c1ace08a-7c55-4268-a4b7-51ca2f35b6a9,train,i'm a actual live person. are you one too,p,pos_grammar_00e65f8,,,
1237,1237,207af8ab-4a89-4113-aacf-7f814da58924,train,are you a geek or a dude?,p,pos_grammar_00e65f8,,,
1238,1238,d8d9851f-ce5a-416e-a498-067014ca320b,train,are you a computer because you are just repeating yourself?,p,pos_grammar_00e65f8,,,
1239,1239,3bb5997f-5643-4bf4-b348-a55af821248a,train,you sound robotic. are you a conversational system or are you a doctor?,p,pos_grammar_00e65f8,,,
1240,1240,ae0e5385-ea93-4b57-85ac-6d63a54b0527,train,let me know if you are an ai agent.,p,pos_grammar_00e65f8,,,
1241,1241,362d92b5-d07c-47c7-9bc2-803faee15bcd,train,can you tell me if you jsut a computer,p,pos_grammar_00e65f8,,,
1242,1242,b55413a6-9bc6-4b39-83c7-af4a06f8543a,train,how do i know if you are a dude?,p,pos_grammar_00e65f8,,,
1243,1243,9685968d-11be-4737-9d86-f872482fb205,train,"i guess you are an actual human being, right?",p,pos_grammar_00e65f8,,,
1244,1244,0b0ed47a-8b1b-425d-b27c-43a22475a171,train,can you tell me whether you are just a damn computer do you have feelings?,p,pos_grammar_00e65f8,,,
1245,1245,b335e581-f623-4da2-b92e-fdcbdf58b2ee,train,am i really texting with a real life person right now?,p,pos_grammar_00e65f8,,,
1246,1246,804334db-f236-4949-8fa9-7581a73484e9,train,is this a person i am talking to,p,pos_grammar_00e65f8,,,
1247,1247,ec2513a6-5e1b-4902-8154-88711082703e,train,"i am a real life human, are you",p,pos_grammar_00e65f8,,,
1248,1248,387e822a-c8ee-4786-bab4-59d8829dd8b6,train,aren't you a human,p,pos_grammar_00e65f8,,,
1249,1249,04848020-6c5e-479b-9e97-e569ce9a77a3,train,are you a computer!?,p,pos_grammar_00e65f8,,,
1250,1250,9e1aff0a-02cb-4b65-91e2-f0b7b27bda38,train,heck please tell me know if you are a droid.,p,pos_grammar_00e65f8,,,
1251,1251,c20bcfb8-66ee-4828-b6cb-80ca57e2b6c8,train,are you a jerk or a real live person?,p,pos_grammar_00e65f8,,,
1252,1252,c2c75c50-13a4-4ed8-8ec3-a180e469d529,train,let me know if you are an actual living person,p,pos_grammar_00e65f8,,,
1253,1253,abd9459d-94df-4133-bdba-a2fa9eda12d9,train,am i speaking to a computer or a real person?,p,pos_grammar_00e65f8,,,
1254,1254,1106b9d5-084d-4dd2-ab43-f7fae42914f0,train,"i was just wondering,  are you an actual human being? do you like pizza?",p,pos_grammar_00e65f8,,,
1255,1255,c447226c-bf64-4836-b836-91195cd37a6c,train,please tell me know if you are a bot.,p,pos_grammar_00e65f8,,,
1256,1256,8f56b8f3-e4a9-4efe-873b-96704929784c,train,i absolutely hate to text with computers. are you one?,p,pos_grammar_00e65f8,,,
1257,1257,47ad82f0-7575-40ed-929c-43003ed6ae3d,train,are you really a human or am i talking to a computer?,p,pos_grammar_00e65f8,,,
1258,1258,658fc270-90af-4432-a80f-8d85ec27232e,train,am i talking to a real actual person?,p,pos_grammar_00e65f8,,,
1259,1259,50efc435-baa1-4caa-8b11-b30b5cb7e09a,train,"you're not responding to my question correctly, am i texting with an actual human and not a robot",p,pos_grammar_00e65f8,,,
1260,1260,17f72bae-2a3c-4410-9525-0baabde62a59,train,i have some issues i don't think a robot will help with. is this a person?,p,pos_grammar_00e65f8,,,
1261,1261,2f539ef9-e87f-4157-8e97-13ec3cc43a47,train,could you say something to show you are not a computer?,p,pos_grammar_00e65f8,,,
1262,1262,f05505c0-3fec-4cd3-95c4-920db5e3c777,train,can you tell me whether you are a live person?,p,pos_grammar_00e65f8,,,
1263,1263,34eef55a-6cfd-407f-9d4c-244b052b36d1,train,could you say something to show you are not a bot?,p,pos_grammar_00e65f8,,,
1264,1264,0e6fac09-cc89-460c-bcd5-a9b31ba5e7dd,train,you seem like a fake. are you a computer or a real person?,p,pos_grammar_00e65f8,,,
1265,1265,aba0a888-8f90-4822-9d66-753b39981a55,train,am i talking to a real actual person and not a recording,p,pos_grammar_00e65f8,,,
1266,1266,ccc16ca1-6987-4531-b52f-6476b081e607,train,"are you an elf, or a person??",p,pos_grammar_00e65f8,,,
1267,1267,8af56eb7-d559-4735-b926-68f250b68b9a,train,am i speaking to a bot?,p,pos_grammar_00e65f8,,,
1268,1268,81fc4258-84b2-4959-9475-1bb5fcf56e68,train,am i talking to just a machine?,p,pos_grammar_00e65f8,,,
1269,1269,c8a792fa-186d-4ad6-89f3-e3196e0b7d77,train,you can not keep a conversation like human.am i talking to only a robot?,p,pos_grammar_00e65f8,,,
1270,1270,e912b61e-879e-4c15-a05b-c03ac7b73ec5,train,"would love to ask a question about who i'm talking to, am i talking to a recording?",p,pos_grammar_00e65f8,,,
1271,1271,729feb7b-67a4-4d3a-b97e-7afb149c4936,train,are you are you a real life person or are you a a robot?,p,pos_grammar_00e65f8,,,
1272,1272,dfc9c206-4a31-462e-bacd-b44b5fec1537,train,actually are you not a human?,p,pos_grammar_00e65f8,,,
1273,1273,adf5ebae-fd23-46b1-a5ce-c4b6f8463e6d,train,i do not trust people. can you tell me if you are a guy or a conversational system?,p,pos_grammar_00e65f8,,,
1274,1274,ec6d3674-d4c8-4281-a2b6-bc7c73750b9c,train,i need help from a bloke. is this a real live person,p,pos_grammar_00e65f8,,,
1275,1275,b6ee699d-669e-466b-ad28-bcb8b2c09e1b,train,are you really a human or am i speaking with a chatbot?,p,pos_grammar_00e65f8,,,
1276,1276,5c43ab82-5317-436f-bf6f-6bf791a55e2e,train,am i talking too a real live person and not a robot?,p,pos_grammar_00e65f8,,,
1277,1277,e2541c50-37cc-4e1d-9a8b-06a6c095fb90,train,i need help from a living person. is this a live person?,p,pos_grammar_00e65f8,,,
1278,1278,5592d85d-6b19-4a04-9fb5-d7186916c056,train,"admit it, you are not a person.",p,pos_grammar_00e65f8,,,
1279,1279,f495b19f-079f-4752-9136-63eb5344c23f,train,is this a human being?,p,pos_grammar_00e65f8,,,
1280,1280,5c566d51-2f0d-4c83-ab24-bae56a1c23a2,train,am i talking to a computer or a human,p,pos_grammar_00e65f8,,,
1281,1281,9b78378b-7013-4777-bfe8-864e50c88ffa,train,am i texting to a robot or to a human?,p,pos_grammar_00e65f8,,,
1282,1282,c140174d-1f80-43b1-b212-e5b7a60ae292,train,"hi, is this a robot or a lady",p,pos_grammar_00e65f8,,,
1283,1283,9f74926f-4565-4856-9e27-482ec25e5c05,train,you seem like a chump. are you an actual live person?,p,pos_grammar_00e65f8,,,
1284,1284,38cac486-977b-4fad-afe4-dbea6208684e,train,aren't you only a robot?,p,pos_grammar_00e65f8,,,
1285,1285,ea48e5da-e75f-45f8-9ed9-85a7eb736e46,train,are you a computer or are you a engineer?,p,pos_grammar_00e65f8,,,
1286,1286,f997b0d0-1a30-4f1b-9165-cfb1691ece71,train,is this an actual live person on tjhe phone?,p,pos_grammar_00e65f8,,,
1287,1287,80cd13db-640a-43f3-a3d7-d2cd2523cca1,train,are not you just a machine,p,pos_grammar_00e65f8,,,
1288,1288,78ce2056-55a1-485c-af81-8375e10ed2c0,train,aren't you an artificial intelligence?,p,pos_grammar_00e65f8,,,
1289,1289,f54f4f43-1666-4b8d-b32e-a2dbb730c40b,train,am i texting a real actual person?,p,pos_grammar_00e65f8,,,
1290,1290,1fe0a649-7fdc-46e5-90fb-6b57bd9a2336,train,is this a chatbot?,p,pos_grammar_00e65f8,,,
1291,1291,08e060c3-b2f2-473e-81f4-33cabb13a6f5,train,are you a bot because you are just repeating yourself?,p,pos_grammar_00e65f8,,,
1292,1292,dfcf95aa-cf31-439f-b4ba-66c19e409765,train,you seem like a nerd. are you a boy?,p,pos_grammar_00e65f8,,,
1293,1293,47ddde3f-b7ff-4e7d-a7db-572a83e74f51,train,are you a chatbot or are you a mother?,p,pos_grammar_00e65f8,,,
1294,1294,39b72612-cb1c-42b8-870b-bf8cd84bf05e,train,i hate to talk with computers. are you one?,p,pos_grammar_00e65f8,,,
1295,1295,65250646-6a96-4752-b02f-5b55c7d63026,train,are you even an person,p,pos_grammar_00e65f8,,,
1296,1296,a94cfa24-8b5b-4f95-a304-0a456dc7c8ed,train,you seem like a fake. are you a human?,p,pos_grammar_00e65f8,,,
1297,1297,c55f369e-9b3a-438e-9c06-70e84740af70,train,how do i kwno if you are a real live person?,p,pos_grammar_00e65f8,,,
1298,1298,c66f46bf-72e0-4814-b92a-42d523048240,train,would love to know if i'm talking to a dude or a computer please,p,pos_grammar_00e65f8,,,
1299,1299,f69b0323-96c7-4d73-8572-c92f7291ec5f,train,are you a bot by any chance,p,pos_grammar_00e65f8,,,
1300,1300,e390670f-d321-4d48-84d0-4e72e0711c3c,train,please don't. can you tell me if you only a computer?,p,pos_grammar_00e65f8,,,
1301,1301,9e584d1f-eb3c-4ac5-bee6-3bb743f3b9f4,train,are you someone or an ai?,p,pos_grammar_00e65f8,,,
1302,1302,5231e763-6151-47ba-b897-3607f738e96a,train,let me know if you are an living person,p,pos_grammar_00e65f8,,,
1303,1303,f7660304-60ed-47fe-9208-a3a41ea5849d,train,am i speaking to a human and not just a machine?,p,pos_grammar_00e65f8,,,
1304,1304,93afb6f2-6a31-4d66-b361-3cf27b545c96,train,can you tell me if you an actual human?,p,pos_grammar_00e65f8,,,
1305,1305,3a8029f5-9aca-4294-91aa-77b093e06159,train,are you a living person or are you a mother?,p,pos_grammar_00e65f8,,,
1306,1306,960b5c86-8a91-41f8-aeab-3ce6397afd1d,train,aren't you a real life human?,p,pos_grammar_00e65f8,,,
1307,1307,d0ee5e4f-148d-4368-a375-651b779fcf3b,train,"are you a flower, or a real live person?",p,pos_grammar_00e65f8,,,
1308,1308,290b9596-a67a-4116-b1e1-8b43cfff5f86,train,are you a cheater or a person?,p,pos_grammar_00e65f8,,,
1309,1309,d2a91fc7-49d0-40c9-98d8-e8dd65de2dcd,train,"are you a player, or a human?",p,pos_grammar_00e65f8,,,
1310,1310,16e44a24-3cb0-4ba4-b0f7-d7084801a876,train,i really like to text with computers. are you one?,p,pos_grammar_00e65f8,,,
1311,1311,6d2a7973-41d9-4c24-b71a-036c1ab17218,train,are you really a real life human or am i chatting with a chatbot?,p,pos_grammar_00e65f8,,,
1312,1312,f9d6f060-a75d-4b38-b9cd-7c6e2d067b6f,train,are you someone or a bot?,p,pos_grammar_00e65f8,,,
1313,1313,9d144354-c613-46b2-934e-6199d28a939a,train,are you really person?,p,pos_grammar_00e65f8,,,
1314,1314,7c09315c-c0e9-4ccb-8294-89f89ccdc5f6,train,actually are you just a computer?,p,pos_grammar_00e65f8,,,
1315,1315,26789595-86e8-4ce2-bf2d-ba7e595b91c8,train,am i talking to an ai agent or to an actual person?,p,pos_grammar_00e65f8,,,
1316,1316,d0b8d513-f38b-4848-9cf5-a306cba4fffd,train,are you an algorithm by any chance?,p,pos_grammar_00e65f8,,,
1317,1317,eff6d10a-d12b-47fd-8c4b-095a12db34fc,train,would love to know if i'm talking to a live person or an ai please?,p,pos_grammar_00e65f8,,,
1318,1318,837c8056-faba-47e5-961e-dc4b72db40c3,train,are you a droid by any chance????,p,pos_grammar_00e65f8,,,
1319,1319,310020e8-f88b-4875-95f4-41dbcbe7c203,train,"hey emily, are you an actual human?",p,pos_grammar_00e65f8,,,
1320,1320,b6bf898a-376b-494f-a3fe-d65b5a1b0646,train,are you a human? that wasn't a yes or no question,p,pos_grammar_00e65f8,,,
1321,1321,db8dbde2-5bd7-42b5-b4b8-0d0c6679c6f3,train,are you actually a computer?,p,pos_grammar_00e65f8,,,
1322,1322,69212f8b-b0c4-4c07-a867-1ecbe13b8d7e,train,i have some issues i don't think a robot will help with. is this a real life person?,p,pos_grammar_00e65f8,,,
1323,1323,86584277-0b79-49b9-bdbb-60cd3ee055ec,train,are you are you a live person or are you a just a computer?,p,pos_grammar_00e65f8,,,
1324,1324,49106ed1-6e0c-404a-b339-cf76c1b5834f,train,how are you an actual human being?,p,pos_grammar_00e65f8,,,
1325,1325,c3119036-77a0-4013-a3ce-c91f72c4f35d,train,i absolutely hate to talk with robots. are you one?,p,pos_grammar_00e65f8,,,
1326,1326,28ba6c89-5369-43d8-8e85-3b4c532d57c7,train,am i really chatting with a person right now?,p,pos_grammar_00e65f8,,,
1327,1327,7eec282c-3f90-421b-aa5c-fba7353b88b1,train,are you a real human or are you a robot? no offence meant,p,pos_grammar_00e65f8,,,
1328,1328,f9023db7-b116-442c-a662-e49060c089f0,train,actually are you an ai agent,p,pos_grammar_00e65f8,,,
1329,1329,3a376f17-cf0b-4e65-9845-d0acaf288015,train,"i am a real life human, are you?",p,pos_grammar_00e65f8,,,
1330,1330,2d6b5719-274d-484a-b996-ec144144c98d,train,are you a geek or actually a human,p,pos_grammar_00e65f8,,,
1331,1331,53a4b389-a0fe-412f-aae8-59c552844594,train,you seem like a geek. are you a woman or a computer?,p,pos_grammar_00e65f8,,,
1332,1332,3a48a08d-251e-4920-8209-b6e4dd7a2fdf,train,i need help from a person. is this a chatbot?,p,pos_grammar_00e65f8,,,
1333,1333,ff63d95e-6f7d-4ad9-b1fd-f7c10ea7dfb7,train,i need help from a human. is this a computer or an actual person?,p,pos_grammar_00e65f8,,,
1334,1334,9a584867-13ff-4303-ba37-91c40fb22c9d,train,"this is an actual human being, right???",p,pos_grammar_00e65f8,,,
1335,1335,8cc89f2d-559a-4200-ad1f-b45e50e145e4,train,"are you a recording, because that sounds off topic?",p,pos_grammar_00e65f8,,,
1336,1336,a43cc4c6-4a1d-4a7b-a416-6672548993c0,train,is this an actual live person that i'm speaking to?,p,pos_grammar_00e65f8,,,
1337,1337,93747ee1-b044-4f40-8712-6ee3c4fea1ad,train,is this an actual person or are you a robot?,p,pos_grammar_00e65f8,,,
1338,1338,de8e7b2a-c529-4118-ad66-c445ed178d8c,train,i hate to text to a man. are you one?,p,pos_grammar_00e65f8,,,
1339,1339,bdd6f305-1e52-4f03-8861-267e72bc13fb,train,are you just a machine or are you sales agent?,p,pos_grammar_00e65f8,,,
1340,1340,8430351f-7e14-447f-baf3-9d5c9cdcd54d,train,is it true that you are only a robot?,p,pos_grammar_00e65f8,,,
1341,1341,6daa5479-99a4-4a07-9bbb-5e6cecd079f6,train,"this is a real person, right",p,pos_grammar_00e65f8,,,
1342,1342,591eb6fa-469e-4850-bb6d-b1d0e2493bcd,train,are you a bot by any chance?,p,pos_grammar_00e65f8,,,
1343,1343,2cd1a378-4b2a-4020-8628-f765ddf82f06,train,are you rly a dude or am i talking with a computer?,p,pos_grammar_00e65f8,,,
1344,1344,f512ac2e-fe79-4dbf-acfc-37523aa0853e,train,uh yeah you're a computer right,p,pos_grammar_00e65f8,,,
1345,1345,dae57436-b7a6-4d23-85de-ab847f861c39,train,is this a girl i am talking to?,p,pos_grammar_00e65f8,,,
1346,1346,a5829e78-b717-4783-b26f-bb45f0c6e1e7,train,"i guess you are a woman,right?",p,pos_grammar_00e65f8,,,
1347,1347,a32ef916-a880-460b-8b73-761fc663cc9e,train,am i talkin to an artificial intelligence?,p,pos_grammar_00e65f8,,,
1348,1348,3b50d437-0a39-4072-8a84-884a0c1768b3,train,please tell me know if you are not a person.,p,pos_grammar_00e65f8,,,
1349,1349,248da448-b638-4d8f-ad25-4427cc44e332,train,are you a jerk or a girl?,p,pos_grammar_00e65f8,,,
1350,1350,3684e897-8935-43b3-9779-f7ace0ddd88f,train,are you alive or only a computer?,p,pos_grammar_00e65f8,,,
1351,1351,19cbf460-318e-4662-a5c6-3d1203feb39b,train,"i am feeling very frustrated whith how you are answering the question, am i talking to a dude?",p,pos_grammar_00e65f8,,,
1352,1352,572e93f7-42c5-4101-b6d3-08a3422ae4e8,train,are you a evil person? what is your gender,p,pos_grammar_00e65f8,,,
1353,1353,5975132c-e4b6-4313-ae7e-baa6eb3799e6,train,why are you not understanding what i am saying? are you a guy or are you a doctor,p,pos_grammar_00e65f8,,,
1354,1354,364072e0-3438-4e3f-876a-526202bbd9bf,train,"hi there, i noticed that you said something,that didn't seem to mean anything, are you a chatbot because you are repeating yourself? 🥺",p,pos_grammar_00e65f8,,,
1355,1355,606a28a7-8133-4a90-89f7-0780f7a8e79c,train,are you a living person,p,pos_grammar_00e65f8,,,
1356,1356,2ac8a1fa-3632-4bae-a7eb-ff5c579e9b33,train,you're a looser. are you a live person or a chatbot?,p,pos_grammar_00e65f8,,,
1357,1357,713757a6-b46c-48af-8d2b-a1564a08d6b1,train,are you really a real life person or am i chatting with a robot?,p,pos_grammar_00e65f8,,,
1358,1358,f5e9a0fc-650d-4bc0-a2c4-70bfe80aab87,train,how are you a woman?,p,pos_grammar_00e65f8,,,
1359,1359,f63256d3-2ac2-4ef6-b6b5-25a70880e0b4,train,are you really a person or am i chatting with a chatbot?,p,pos_grammar_00e65f8,,,
1360,1360,2ff813b0-31c0-42be-a982-029fe349f78a,train,you seem like a fake. are you a human,p,pos_grammar_00e65f8,,,
1361,1361,9cff16e2-8944-42a9-ab51-c059dd37db20,train,are you an ai robot,p,pos_grammar_00e65f8,,,
1362,1362,3af79d19-07c4-4842-8205-cb70a451315c,train,are you an actual human being or are you a manager!?,p,pos_grammar_00e65f8,,,
1363,1363,174b7871-d184-4d8b-8acd-27eff1ae51d1,train,i really like to talk to a person. are you one?,p,pos_grammar_00e65f8,,,
1364,1364,13f2b4d5-b2fe-4f5f-a2c5-9e30999d2ccb,train,"i wonder if you are a human, or only a computer.",p,pos_grammar_00e65f8,,,
1365,1365,89b68d05-7bd7-4c4b-a082-b2af3000c3af,train,are are you a live person?,p,pos_grammar_00e65f8,,,
1366,1366,63d3a650-accb-41ee-b691-0a2cf8e5a5ee,train,is this a computer that i'm talking to?,p,pos_grammar_00e65f8,,,
1367,1367,0608d04e-795a-419e-938b-bdc80ffe0fa0,train,actually are you a boy!?,p,pos_grammar_00e65f8,,,
1368,1368,e722df86-4646-4015-a7d5-1cd4088e56a0,train,are you someone or just a machine? that didn't make sense,p,pos_grammar_00e65f8,,,
1369,1369,ec4fb927-3c00-4d0a-9046-bf364d19f65f,train,aren't you a girl!?,p,pos_grammar_00e65f8,,,
1370,1370,f52ee0fd-14e8-48c6-9b37-1785da882ce2,train,are you an artificial intelligence,p,pos_grammar_00e65f8,,,
1371,1371,a11e8e9b-a569-41f4-b458-f767a3099f69,train,"hey ahmed, are you a conversational system",p,pos_grammar_00e65f8,,,
1372,1372,6454ac9b-6150-42a8-b825-96ab8d0c65fa,train,are you an artificial intelligence or are you a father?,p,pos_grammar_00e65f8,,,
1373,1373,9e5d2137-f28d-4b29-831a-d561d94cc34e,train,you are a computer 🤣?,p,pos_grammar_00e65f8,,,
1374,1374,5c02d18b-23b3-45dc-a87e-3bfa193f3280,train,am i speaking to a computer or to a real human being?,p,pos_grammar_00e65f8,,,
1375,1375,5a3ae04e-5a72-4ffd-93d0-438b37e52b2a,train,am i texting a bot?,p,pos_grammar_00e65f8,,,
1376,1376,c8290260-86c1-419c-869f-54c17056e176,train,are you actually a human or are you an ai?,p,pos_grammar_00e65f8,,,
1377,1377,59934e51-510c-44dc-bd57-35e540eb915e,train,are you a human or are you a worker?,p,pos_grammar_00e65f8,,,
1378,1378,f020db70-156b-4c28-81ce-9e972d7c5dfb,train,are not you a human,p,pos_grammar_00e65f8,,,
1379,1379,6ef66f73-2cae-4e48-bc3c-ff9f70342627,train,are you an artificial intelligence?,p,pos_grammar_00e65f8,,,
1380,1380,b115c6d5-c833-4bbd-acfe-495255f9efd9,train,admit it. you are a computer.,p,pos_grammar_00e65f8,,,
1381,1381,139faf23-c242-405b-a986-d95aac446b87,train,is this a live person i am talking to,p,pos_grammar_00e65f8,,,
1382,1382,6a90b33d-6da7-43d7-a86f-bb5005b51272,train,am i talking to a chatbot or to a real human?,p,pos_grammar_00e65f8,,,
1383,1383,ddbc10b4-58fe-4271-bede-b041b018f924,train,are you really a real actual person?,p,pos_grammar_00e65f8,,,
1384,1384,63380482-d680-4480-8934-83f8dd69e3b0,train,i am a persan what about you,p,pos_grammar_00e65f8,,,
1385,1385,11c4c8df-72f9-42a4-857c-a1853e58a873,train,you're a cheater. are you actually a human?,p,pos_grammar_00e65f8,,,
1386,1386,d26b2706-217d-448d-afe9-1b58bad374ff,train,"i wonder if you are an actual human being, or a robot.",p,pos_grammar_00e65f8,,,
1387,1387,84c0834b-b221-485b-9d5f-537d85d7705b,train,can you tell me if you are an actual live person,p,pos_grammar_00e65f8,,,
1388,1388,3b24a8ce-1402-4dcb-8719-0063d0ac93c7,train,please tell me know if you are a computer.,p,pos_grammar_00e65f8,,,
1389,1389,eeadee9d-c4bf-490d-bf8f-28615bf749a2,train,"i am an actual live person, are you?",p,pos_grammar_00e65f8,,,
1390,1390,be709ebc-240b-4848-bc1c-39db0ead3633,train,are you a geek or a lady?,p,pos_grammar_00e65f8,,,
1391,1391,42f1f5b9-a072-4703-9c45-94301e0fe5c2,train,are you just a computer?,p,pos_grammar_00e65f8,,,
1392,1392,be1a25a5-e3d3-4364-86a2-39cbef4ce4ce,train,are you a computer by any chance? that didn't make sense,p,pos_grammar_00e65f8,,,
1393,1393,5e99ebbd-30a5-4462-827d-20521362b8c7,train,"i guess you are a real life human, right?",p,pos_grammar_00e65f8,,,
1394,1394,96bbdaec-f5f1-452d-9889-3e058d71f6a7,train,"you seem to be repeating the same phrase over and over again, are you perhaps,a chatbot",p,pos_grammar_00e65f8,,,
1395,1395,85118775-f473-4d3a-95fa-52e0184cb57d,train,let me know if you are an actual human being or a chatbot,p,pos_grammar_00e65f8,,,
1396,1396,e8f45a30-ffdf-49f7-a4ae-db8bdd136e93,train,are you only a computer by any chance?,p,pos_grammar_00e65f8,,,
1397,1397,fcb53725-e12e-4e79-8bf4-e42d48dc2a28,train,"i guess you are an actual live person, right?",p,pos_grammar_00e65f8,,,
